age,ratings,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,is_weekend,pickup_time_minutes,order_time_of_day,distance,distance_type
38.0,4.9,sunny,low,0,drinks,motorcycle,0.0,no,metropolitian,27,1,5.0,night,19.67249528098233,very_long
30.0,4.9,sunny,medium,0,drinks,motorcycle,1.0,no,metropolitian,24,0,15.0,afternoon,8.938588654178497,medium
36.0,4.4,fog,jam,1,meal,scooter,0.0,no,metropolitian,46,0,5.0,night,13.973037056670602,long
23.0,4.8,fog,medium,1,meal,scooter,1.0,no,metropolitian,25,1,5.0,afternoon,20.18272811483292,very_long
35.0,5.0,cloudy,low,0,snack,motorcycle,2.0,no,urban,39,0,10.0,night,20.25304812543042,very_long
21.0,4.6,cloudy,medium,0,meal,motorcycle,1.0,no,metropolitian,36,0,15.0,evening,12.232070021478211,long
23.0,4.7,fog,medium,1,snack,scooter,0.0,no,metropolitian,36,0,15.0,evening,12.117036432265502,long
24.0,4.5,stormy,low,1,drinks,scooter,0.0,no,metropolitian,15,0,15.0,morning,1.5323350156090414,short
36.0,4.3,windy,jam,0,buffet,motorcycle,1.0,no,metropolitian,35,0,5.0,evening,13.68204452608078,long
26.0,4.1,cloudy,jam,2,meal,electric_scooter,1.0,no,metropolitian,33,0,15.0,night,4.469352052738077,short
32.0,5.0,stormy,medium,0,meal,motorcycle,2.0,no,metropolitian,42,1,5.0,afternoon,17.138295790539786,very_long
37.0,4.9,stormy,low,1,snack,motorcycle,0.0,no,metropolitian,21,1,15.0,morning,3.029559739500528,short
25.0,4.0,cloudy,jam,2,meal,electric_scooter,0.0,no,metropolitian,34,0,10.0,night,7.772618958964863,medium
39.0,5.0,stormy,low,1,snack,motorcycle,1.0,no,metropolitian,27,1,15.0,night,14.022298282479133,long
29.0,4.8,sandstorms,low,2,snack,scooter,0.0,no,metropolitian,11,0,15.0,morning,1.5523608800116515,short
33.0,4.3,sandstorms,low,0,snack,motorcycle,1.0,no,metropolitian,28,0,15.0,morning,3.104686366912266,short
23.0,4.8,stormy,medium,1,buffet,motorcycle,1.0,no,metropolitian,24,0,15.0,afternoon,16.47695255795527,very_long
,,fog,medium,1,snack,motorcycle,1.0,no,metropolitian,15,0,,,4.405982685650381,short
27.0,4.5,sandstorms,medium,0,buffet,motorcycle,0.0,no,metropolitian,10,0,5.0,afternoon,5.9687903256445685,medium
21.0,4.6,windy,jam,1,buffet,scooter,1.0,no,metropolitian,23,1,5.0,night,9.313691518325752,medium
24.0,4.9,sandstorms,medium,2,snack,scooter,1.0,no,metropolitian,25,0,10.0,afternoon,19.618656013659717,very_long
35.0,4.7,windy,jam,2,drinks,scooter,1.0,no,metropolitian,27,0,10.0,night,16.827472773146095,very_long
26.0,4.7,cloudy,low,1,snack,scooter,1.0,no,urban,12,1,5.0,morning,3.1089836948124367,short
24.0,4.6,stormy,low,1,buffet,scooter,0.0,no,metropolitian,16,0,5.0,night,20.85227883430363,very_long
27.0,4.9,stormy,jam,1,buffet,motorcycle,1.0,no,metropolitian,22,0,5.0,evening,19.041749536212407,very_long
34.0,4.5,sunny,jam,1,snack,motorcycle,1.0,no,metropolitian,17,0,15.0,evening,4.470286489434607,short
25.0,4.9,fog,high,1,buffet,motorcycle,0.0,no,metropolitian,24,0,5.0,morning,1.552293346166142,short
,,stormy,low,1,buffet,motorcycle,0.0,no,metropolitian,10,0,,,4.674318760489487,short
30.0,4.6,stormy,medium,0,snack,motorcycle,1.0,no,metropolitian,27,0,10.0,evening,9.055855161965924,medium
20.0,4.8,fog,jam,2,drinks,motorcycle,0.0,no,metropolitian,35,0,15.0,evening,10.445284895915863,long
36.0,4.6,cloudy,low,2,drinks,motorcycle,0.0,no,urban,25,0,5.0,night,10.58781900321548,long
38.0,4.5,cloudy,low,0,buffet,motorcycle,0.0,no,metropolitian,21,0,5.0,morning,3.1089700084222183,short
29.0,4.8,fog,medium,1,meal,scooter,0.0,no,urban,18,1,10.0,evening,4.610379843931304,short
35.0,4.6,stormy,low,2,snack,electric_scooter,0.0,no,urban,15,1,10.0,night,13.972194586930332,long
23.0,5.0,stormy,jam,0,snack,motorcycle,1.0,no,metropolitian,37,0,10.0,night,9.07462863182012,medium
,,sandstorms,jam,2,buffet,motorcycle,1.0,no,metropolitian,34,0,,,7.803382235349474,medium
39.0,4.4,sandstorms,low,0,meal,motorcycle,1.0,no,metropolitian,29,0,5.0,morning,3.040697853651633,short
35.0,4.6,stormy,low,1,meal,scooter,0.0,no,metropolitian,29,0,10.0,morning,1.5095756042667012,short
22.0,4.5,sandstorms,medium,2,snack,scooter,1.0,no,metropolitian,21,0,15.0,afternoon,6.105296485234226,medium
21.0,4.8,sunny,jam,2,buffet,motorcycle,1.0,no,urban,23,1,5.0,evening,10.92326745824626,long
37.0,5.0,stormy,jam,1,buffet,motorcycle,1.0,no,metropolitian,25,0,5.0,evening,4.469362226704516,short
29.0,4.7,sunny,jam,2,drinks,scooter,1.0,no,metropolitian,12,0,10.0,evening,12.237791615217148,long
24.0,4.6,sunny,medium,1,drinks,motorcycle,0.0,no,,12,0,5.0,afternoon,19.915731481294102,very_long
25.0,4.2,windy,jam,0,snack,motorcycle,0.0,no,metropolitian,39,0,5.0,night,10.867908640310418,long
33.0,4.9,sandstorms,low,0,buffet,motorcycle,1.0,no,metropolitian,23,0,15.0,night,13.68092007746041,long
,,sandstorms,low,1,snack,scooter,1.0,no,metropolitian,15,0,,,12.100062421152574,long
35.0,4.9,cloudy,jam,0,buffet,motorcycle,1.0,no,metropolitian,34,0,15.0,night,4.537516076226438,short
23.0,4.6,stormy,medium,0,buffet,motorcycle,1.0,no,metropolitian,17,0,5.0,afternoon,5.959357904254251,medium
27.0,4.9,cloudy,jam,1,meal,motorcycle,2.0,no,metropolitian,34,0,5.0,evening,,
33.0,4.8,windy,medium,1,snack,motorcycle,1.0,no,metropolitian,29,1,5.0,afternoon,4.560926278066122,short
32.0,4.6,sandstorms,jam,0,buffet,motorcycle,1.0,no,urban,52,0,10.0,night,,
29.0,4.9,sunny,low,2,meal,scooter,1.0,no,metropolitian,21,0,10.0,morning,3.0527456969715105,short
24.0,4.9,windy,low,0,buffet,motorcycle,1.0,no,metropolitian,23,1,15.0,night,19.3619764074264,very_long
27.0,4.8,sandstorms,low,2,snack,motorcycle,1.0,no,urban,16,0,10.0,night,19.041522215513627,very_long
28.0,5.0,fog,low,0,buffet,motorcycle,1.0,no,urban,22,0,10.0,night,20.28537005770372,very_long
23.0,4.6,fog,low,1,snack,scooter,0.0,no,metropolitian,13,0,5.0,morning,1.509479521227172,short
32.0,5.0,fog,low,2,meal,motorcycle,0.0,no,metropolitian,19,0,10.0,morning,3.1161417126181274,short
27.0,4.7,sunny,low,2,meal,motorcycle,0.0,no,metropolitian,23,0,5.0,night,7.790172211356696,medium
26.0,4.9,fog,jam,0,drinks,motorcycle,0.0,no,urban,35,0,5.0,evening,13.969116967730171,long
25.0,4.6,fog,jam,2,buffet,scooter,1.0,no,,33,0,10.0,night,7.763607607839511,medium
38.0,4.9,sandstorms,low,2,buffet,scooter,0.0,no,metropolitian,26,0,15.0,morning,3.064676862169093,short
31.0,4.9,stormy,high,1,buffet,motorcycle,1.0,no,metropolitian,26,0,15.0,afternoon,5.860430445188982,medium
28.0,4.8,sunny,medium,1,snack,motorcycle,1.0,no,urban,17,1,5.0,evening,12.160999124282084,long
26.0,4.8,cloudy,low,2,drinks,scooter,0.0,no,metropolitian,17,1,5.0,morning,1.5524082366562466,short
26.0,5.0,sunny,high,1,buffet,motorcycle,0.0,no,,13,0,5.0,morning,1.4895293820617894,short
36.0,4.9,fog,low,2,snack,motorcycle,1.0,no,metropolitian,29,1,10.0,night,19.65875217196504,very_long
33.0,5.0,fog,medium,2,snack,motorcycle,1.0,no,metropolitian,36,1,15.0,evening,14.022096082518878,long
36.0,4.9,sandstorms,low,2,drinks,scooter,1.0,no,urban,16,0,15.0,night,12.099896960230076,long
30.0,4.9,windy,low,0,buffet,motorcycle,1.0,no,metropolitian,20,1,15.0,night,14.02184017066065,long
28.0,4.5,fog,low,0,snack,motorcycle,0.0,no,urban,23,0,10.0,night,19.04199289739832,very_long
32.0,4.1,cloudy,jam,1,drinks,scooter,0.0,no,metropolitian,45,0,5.0,night,17.074786485938343,very_long
24.0,4.2,cloudy,jam,2,snack,scooter,0.0,no,metropolitian,33,1,15.0,evening,10.428102699087152,long
30.0,4.8,fog,low,2,buffet,scooter,1.0,no,urban,19,0,5.0,morning,3.1091253358399578,short
21.0,2.9,sunny,low,1,buffet,scooter,0.0,no,metropolitian,40,0,15.0,night,10.586595268060286,long
26.0,4.9,windy,jam,0,meal,motorcycle,0.0,no,metropolitian,19,0,10.0,night,4.589265860691712,short
36.0,4.9,cloudy,low,1,meal,motorcycle,1.0,no,metropolitian,17,0,10.0,morning,3.059363454723932,short
29.0,4.5,windy,jam,2,meal,electric_scooter,1.0,no,metropolitian,19,0,5.0,evening,10.445117790144195,long
37.0,4.5,sunny,high,0,drinks,motorcycle,1.0,no,urban,23,1,5.0,afternoon,5.960265171500215,medium
24.0,5.0,cloudy,jam,0,buffet,motorcycle,0.0,no,metropolitian,44,0,15.0,night,10.642292301678436,long
36.0,4.2,sandstorms,jam,0,snack,motorcycle,2.0,yes,metropolitian,47,0,10.0,night,10.58781900321548,long
32.0,4.5,sunny,medium,1,meal,scooter,1.0,no,urban,26,1,5.0,afternoon,10.723989806656368,long
31.0,4.7,fog,low,0,snack,motorcycle,1.0,no,metropolitian,39,0,10.0,night,10.590448391072323,long
33.0,4.5,stormy,medium,0,drinks,motorcycle,1.0,no,metropolitian,26,0,15.0,afternoon,6.049834150687609,medium
29.0,4.7,stormy,low,2,drinks,scooter,0.0,no,metropolitian,17,1,15.0,night,11.917779612813971,long
32.0,4.8,sandstorms,low,2,buffet,scooter,1.0,no,metropolitian,27,0,10.0,morning,3.108902629159348,short
26.0,4.2,sandstorms,low,0,meal,motorcycle,1.0,no,metropolitian,25,1,5.0,night,7.546817179242812,medium
36.0,4.9,cloudy,jam,0,drinks,motorcycle,1.0,no,metropolitian,25,0,15.0,evening,9.056672984546829,medium
31.0,4.7,cloudy,low,1,meal,scooter,1.0,no,metropolitian,18,0,5.0,night,4.610379843931304,short
25.0,4.7,sandstorms,low,2,meal,electric_scooter,1.0,no,urban,18,0,10.0,night,7.601308045983357,medium
37.0,4.7,stormy,low,2,meal,electric_scooter,1.0,no,metropolitian,17,0,10.0,night,,
24.0,4.6,sandstorms,low,1,meal,scooter,1.0,no,urban,17,0,15.0,night,20.86362506156607,very_long
23.0,4.9,windy,jam,2,meal,scooter,1.0,no,metropolitian,19,1,15.0,night,10.71321076429732,long
,,windy,jam,2,drinks,electric_scooter,0.0,no,metropolitian,26,0,,,19.76106632827125,very_long
37.0,4.8,fog,low,1,buffet,scooter,0.0,no,urban,16,0,15.0,morning,1.5545511732988062,short
38.0,4.6,sandstorms,jam,1,drinks,motorcycle,0.0,no,metropolitian,29,0,15.0,evening,7.772430463816821,medium
22.0,4.7,sunny,low,0,drinks,motorcycle,0.0,no,metropolitian,27,0,10.0,night,13.481361962000898,long
38.0,4.8,cloudy,high,1,drinks,scooter,1.0,no,metropolitian,28,0,15.0,morning,3.104803710518419,short
36.0,4.5,fog,low,1,meal,motorcycle,0.0,no,urban,15,1,10.0,morning,,
29.0,5.0,fog,medium,0,snack,motorcycle,1.0,no,urban,32,0,10.0,evening,19.627167871570084,very_long
38.0,4.0,sandstorms,low,0,buffet,motorcycle,1.0,no,urban,26,0,10.0,morning,3.064267071068136,short
28.0,4.9,sunny,jam,2,drinks,motorcycle,1.0,no,metropolitian,20,0,15.0,night,,
33.0,4.7,fog,medium,1,snack,motorcycle,2.0,no,metropolitian,42,0,10.0,afternoon,14.04560608367233,long
,,cloudy,low,1,buffet,scooter,0.0,no,,23,0,,,16.827472773146095,very_long
22.0,5.0,windy,jam,0,drinks,motorcycle,0.0,no,metropolitian,31,0,5.0,night,19.83954246470917,very_long
24.0,4.6,sandstorms,high,1,snack,scooter,1.0,no,metropolitian,25,0,15.0,afternoon,6.217735074214348,medium
26.0,4.4,cloudy,jam,1,meal,scooter,1.0,no,metropolitian,33,1,10.0,night,20.182634488293672,very_long
31.0,4.8,stormy,jam,0,drinks,motorcycle,2.0,no,metropolitian,46,0,15.0,night,7.761284984440735,medium
39.0,4.4,stormy,medium,0,snack,motorcycle,1.0,no,urban,38,0,15.0,evening,,
26.0,4.1,sandstorms,jam,0,snack,motorcycle,0.0,no,metropolitian,32,0,10.0,evening,12.417550916012395,long
28.0,4.9,fog,medium,1,meal,scooter,0.0,no,metropolitian,28,0,5.0,afternoon,,
26.0,3.9,sunny,jam,0,buffet,motorcycle,2.0,no,urban,40,0,5.0,night,7.649506318328791,medium
37.0,4.7,sunny,jam,2,snack,electric_scooter,,no,metropolitian,20,1,10.0,night,7.562272055565832,medium
22.0,5.0,sunny,low,2,buffet,scooter,0.0,no,urban,23,0,15.0,night,9.313705947300656,medium
38.0,3.6,stormy,jam,1,drinks,scooter,0.0,no,metropolitian,35,0,15.0,night,13.98951247185446,long
37.0,4.8,fog,high,1,snack,scooter,1.0,no,metropolitian,27,1,5.0,morning,1.558083864051793,short
28.0,4.2,windy,low,0,buffet,motorcycle,1.0,no,urban,28,0,15.0,morning,1.5607236381087306,short
21.0,4.9,sunny,jam,0,drinks,motorcycle,0.0,no,urban,16,1,15.0,evening,20.20779793335816,very_long
,,,,3,meal,scooter,0.0,no,metropolitian,37,0,,,13.612393202818852,long
25.0,4.6,cloudy,high,2,drinks,scooter,1.0,no,metropolitian,30,1,15.0,morning,2.980249384918756,short
38.0,4.8,stormy,low,2,buffet,electric_scooter,1.0,no,urban,24,0,10.0,morning,1.5202938690324594,short
36.0,4.8,cloudy,jam,2,meal,scooter,1.0,no,metropolitian,30,0,5.0,evening,8.938177476637756,medium
21.0,4.7,sandstorms,jam,1,drinks,scooter,0.0,no,metropolitian,20,0,15.0,evening,20.851862908260976,very_long
24.0,4.9,sandstorms,low,2,buffet,scooter,0.0,,urban,11,0,5.0,night,13.969760212954796,long
22.0,4.8,stormy,low,2,buffet,scooter,1.0,no,metropolitian,18,1,10.0,morning,3.1090734109469933,short
38.0,4.1,windy,medium,2,drinks,scooter,0.0,no,metropolitian,31,0,5.0,afternoon,4.596698554557205,short
37.0,4.4,windy,jam,1,meal,scooter,0.0,no,metropolitian,36,0,10.0,evening,12.255817809722814,long
30.0,4.7,fog,high,1,buffet,motorcycle,0.0,no,metropolitian,26,1,5.0,afternoon,6.050033592458703,medium
33.0,4.6,sandstorms,low,2,meal,scooter,1.0,no,metropolitian,24,0,10.0,night,12.292848945038813,long
22.0,4.9,windy,low,0,snack,motorcycle,1.0,no,metropolitian,19,0,15.0,night,13.789630729980562,long
24.0,4.8,stormy,jam,1,meal,scooter,0.0,no,,21,1,15.0,night,10.923404218135415,long
37.0,4.2,fog,medium,1,drinks,motorcycle,1.0,no,metropolitian,42,1,15.0,evening,10.709003371535417,long
34.0,4.4,sandstorms,medium,1,snack,motorcycle,1.0,no,metropolitian,32,1,10.0,evening,9.193373039577208,medium
35.0,4.7,fog,medium,1,drinks,motorcycle,0.0,no,metropolitian,17,0,5.0,afternoon,9.363084628485131,medium
38.0,4.7,cloudy,low,1,snack,motorcycle,,no,metropolitian,19,1,10.0,night,9.326616887755376,medium
38.0,4.5,stormy,jam,2,buffet,motorcycle,0.0,no,metropolitian,25,0,10.0,evening,10.565179206181444,long
35.0,4.3,sandstorms,jam,1,snack,scooter,1.0,no,metropolitian,34,0,15.0,evening,4.657651549280329,short
22.0,4.8,sandstorms,jam,1,meal,scooter,1.0,no,metropolitian,25,0,5.0,evening,9.220368460607467,medium
26.0,5.0,fog,high,1,buffet,motorcycle,1.0,no,metropolitian,33,0,15.0,morning,5.958847028253639,medium
20.0,4.5,stormy,jam,0,drinks,motorcycle,0.0,no,urban,27,0,10.0,night,13.829314445199351,long
31.0,4.5,stormy,high,1,meal,motorcycle,1.0,no,metropolitian,29,0,15.0,morning,1.5294972211332267,short
38.0,4.7,cloudy,medium,0,meal,motorcycle,1.0,no,metropolitian,26,1,15.0,afternoon,9.36385112613482,medium
39.0,4.9,sunny,medium,0,buffet,motorcycle,1.0,no,urban,28,0,10.0,afternoon,6.122094799492641,medium
22.0,4.9,sunny,high,1,meal,scooter,0.0,no,urban,15,0,5.0,afternoon,6.037116126732456,medium
27.0,4.6,windy,jam,2,drinks,scooter,0.0,no,metropolitian,28,1,15.0,night,19.83957311102516,very_long
37.0,5.0,windy,jam,2,meal,scooter,0.0,no,metropolitian,29,0,15.0,night,11.916994721599236,long
28.0,4.5,cloudy,medium,0,drinks,motorcycle,1.0,no,metropolitian,24,1,5.0,evening,4.663411524934487,short
38.0,4.7,sandstorms,jam,0,buffet,motorcycle,0.0,no,metropolitian,30,1,10.0,night,4.469557550709276,short
35.0,4.6,sandstorms,low,1,buffet,motorcycle,0.0,no,metropolitian,15,0,10.0,night,19.76089839940378,very_long
23.0,4.6,cloudy,jam,2,buffet,scooter,1.0,no,urban,39,0,5.0,night,13.583332471810197,long
26.0,4.1,sandstorms,low,0,buffet,motorcycle,0.0,no,metropolitian,29,0,15.0,night,9.193021332844554,medium
22.0,4.7,sandstorms,medium,0,buffet,motorcycle,0.0,no,metropolitian,23,0,10.0,afternoon,12.099390766641624,long
29.0,4.9,sunny,low,0,snack,motorcycle,1.0,no,urban,16,0,10.0,morning,3.02508632954624,short
20.0,4.6,sunny,medium,1,drinks,motorcycle,1.0,,metropolitian,10,1,10.0,afternoon,9.074331008326515,medium
25.0,5.0,fog,jam,0,buffet,motorcycle,1.0,no,urban,26,0,5.0,night,,
25.0,4.6,fog,jam,2,snack,scooter,1.0,no,metropolitian,38,1,10.0,night,10.707144604562082,long
,,windy,medium,0,drinks,motorcycle,0.0,no,metropolitian,37,0,,,7.802453018269983,medium
26.0,4.7,cloudy,medium,0,buffet,motorcycle,1.0,no,metropolitian,30,0,5.0,afternoon,10.88107784923287,long
37.0,4.7,fog,low,2,drinks,motorcycle,1.0,no,metropolitian,19,0,15.0,morning,1.5523608800116515,short
31.0,4.9,cloudy,jam,0,drinks,motorcycle,3.0,no,semi-urban,49,0,10.0,night,17.07679057474372,very_long
20.0,4.9,stormy,low,2,drinks,scooter,1.0,no,metropolitian,16,0,5.0,morning,3.0736267316959007,short
38.0,4.6,windy,medium,1,meal,motorcycle,1.0,no,urban,29,0,15.0,afternoon,7.448363764234237,medium
30.0,4.8,windy,medium,1,drinks,scooter,1.0,no,metropolitian,25,0,5.0,evening,10.56512884564776,long
29.0,4.6,sandstorms,high,2,meal,motorcycle,0.0,no,metropolitian,17,0,5.0,morning,6.210061176100266,medium
38.0,4.9,sunny,low,1,buffet,motorcycle,1.0,no,metropolitian,19,0,10.0,morning,1.5147885720051273,short
35.0,5.0,sunny,high,0,snack,motorcycle,1.0,no,metropolitian,23,0,5.0,morning,1.5526929456613006,short
38.0,4.8,sunny,medium,2,drinks,electric_scooter,1.0,no,metropolitian,20,1,10.0,afternoon,5.958847028253639,medium
38.0,4.8,stormy,low,2,snack,scooter,0.0,no,metropolitian,27,0,10.0,morning,3.087996686128697,short
21.0,4.5,fog,low,2,buffet,scooter,1.0,no,metropolitian,29,0,5.0,night,10.707860128480874,long
30.0,4.6,windy,high,1,buffet,motorcycle,1.0,no,metropolitian,29,0,5.0,afternoon,6.0588489445304,medium
20.0,3.2,sunny,low,2,buffet,motorcycle,1.0,no,metropolitian,44,1,5.0,night,17.13793593144315,very_long
,,sunny,low,1,snack,motorcycle,1.0,no,metropolitian,17,0,,,7.448363764234237,medium
37.0,4.7,windy,high,0,drinks,motorcycle,1.0,yes,metropolitian,46,1,10.0,morning,6.049919555217586,medium
34.0,4.5,stormy,jam,2,buffet,electric_scooter,1.0,no,urban,27,1,10.0,evening,19.088943009469197,very_long
27.0,4.6,stormy,high,0,buffet,motorcycle,0.0,no,metropolitian,26,0,15.0,morning,1.5147814055665174,short
33.0,4.5,fog,medium,2,buffet,scooter,0.0,no,urban,15,1,10.0,afternoon,9.316238098535406,medium
30.0,4.7,stormy,low,2,snack,scooter,1.0,no,metropolitian,27,0,5.0,night,12.464066309794568,long
25.0,4.5,sunny,low,0,buffet,motorcycle,0.0,no,metropolitian,28,0,10.0,night,20.178893713604637,very_long
22.0,4.5,fog,low,0,snack,motorcycle,1.0,no,metropolitian,23,0,15.0,,10.683827860847892,long
25.0,4.9,fog,low,2,buffet,electric_scooter,1.0,no,urban,20,0,15.0,night,12.464367397048669,long
31.0,4.8,sunny,low,1,buffet,scooter,0.0,no,metropolitian,18,0,5.0,night,9.315725653468126,medium
,,,low,0,drinks,motorcycle,0.0,no,metropolitian,20,0,,,10.92420466208724,long
30.0,4.5,sunny,jam,2,buffet,scooter,1.0,no,metropolitian,16,1,15.0,evening,,
30.0,4.6,sunny,jam,2,meal,electric_scooter,1.0,no,metropolitian,15,0,5.0,evening,7.5735286916855555,medium
21.0,4.7,windy,jam,0,snack,motorcycle,1.0,no,metropolitian,36,0,15.0,night,10.565032566504131,long
20.0,4.9,windy,medium,0,buffet,motorcycle,1.0,no,metropolitian,30,1,10.0,evening,16.72120319162223,very_long
21.0,4.8,cloudy,jam,0,drinks,motorcycle,1.0,no,metropolitian,29,0,5.0,night,4.596534542243907,short
27.0,4.7,stormy,jam,0,drinks,motorcycle,1.0,no,metropolitian,27,1,5.0,evening,10.642292301678436,long
37.0,4.3,cloudy,low,2,drinks,electric_scooter,1.0,no,metropolitian,39,0,5.0,night,16.901690663165983,very_long
21.0,4.7,windy,medium,1,snack,motorcycle,0.0,no,metropolitian,25,0,15.0,evening,12.464422665211348,long
22.0,4.6,fog,jam,1,meal,motorcycle,1.0,no,metropolitian,33,0,10.0,night,16.47648131537372,very_long
20.0,4.2,stormy,low,0,drinks,motorcycle,1.0,no,urban,28,0,15.0,morning,1.5580841994904555,short
27.0,4.6,sunny,low,0,meal,motorcycle,1.0,no,,14,0,10.0,night,4.494156473629653,short
37.0,5.0,cloudy,jam,2,buffet,electric_scooter,1.0,no,metropolitian,30,0,10.0,evening,9.31399060766806,medium
38.0,4.9,windy,jam,0,snack,motorcycle,1.0,no,metropolitian,47,0,5.0,evening,7.648322354566645,medium
25.0,4.8,sandstorms,medium,0,drinks,motorcycle,1.0,no,metropolitian,25,1,15.0,evening,7.660678233235288,medium
24.0,5.0,sunny,medium,2,meal,motorcycle,0.0,no,urban,14,0,10.0,afternoon,6.128551257919138,medium
38.0,4.2,windy,low,0,buffet,motorcycle,1.0,no,metropolitian,33,0,10.0,morning,3.0190991967411747,short
,,fog,low,2,meal,scooter,,no,metropolitian,17,0,,,3.105049191152739,short
29.0,4.7,windy,jam,1,drinks,scooter,0.0,no,metropolitian,23,0,10.0,evening,12.099354574706966,long
38.0,4.0,stormy,medium,1,meal,scooter,1.0,no,metropolitian,32,1,10.0,afternoon,8.988054588843244,medium
39.0,4.8,sunny,low,1,buffet,motorcycle,0.0,no,urban,16,0,10.0,morning,1.5322753274864631,short
32.0,4.6,fog,medium,2,snack,motorcycle,1.0,no,urban,17,0,10.0,afternoon,6.037448590044755,medium
23.0,4.8,cloudy,medium,1,snack,scooter,0.0,no,urban,12,0,15.0,afternoon,,
37.0,4.9,sunny,low,0,snack,motorcycle,1.0,no,metropolitian,27,0,5.0,night,10.907140151568118,long
35.0,4.7,fog,low,2,drinks,electric_scooter,0.0,no,metropolitian,17,0,5.0,morning,1.4897343062370805,short
37.0,4.7,cloudy,medium,2,buffet,scooter,2.0,no,metropolitian,41,0,15.0,afternoon,17.073813051007523,very_long
34.0,4.5,cloudy,medium,0,meal,motorcycle,1.0,no,metropolitian,47,0,15.0,afternoon,13.48135123231739,long
23.0,4.7,stormy,jam,1,meal,scooter,1.0,no,metropolitian,25,1,5.0,evening,10.868244074540836,long
33.0,4.7,sandstorms,low,1,meal,scooter,1.0,no,urban,21,0,5.0,night,7.562333809640329,medium
21.0,4.6,sunny,medium,2,drinks,scooter,0.0,no,urban,12,0,5.0,evening,7.54997184471634,medium
36.0,3.7,sandstorms,jam,1,drinks,motorcycle,1.0,no,urban,41,0,5.0,night,12.07439552568561,long
38.0,4.6,stormy,medium,1,snack,motorcycle,1.0,no,metropolitian,26,0,15.0,afternoon,6.054382229846305,medium
39.0,4.9,sunny,medium,1,snack,scooter,0.0,no,metropolitian,19,1,5.0,evening,14.02323208308448,long
32.0,5.0,windy,jam,0,snack,motorcycle,1.0,no,urban,43,0,10.0,evening,7.447061074885405,medium
29.0,4.6,windy,jam,1,buffet,motorcycle,1.0,no,metropolitian,27,0,15.0,evening,4.561152341209805,short
31.0,4.0,stormy,low,0,meal,motorcycle,1.0,no,metropolitian,33,0,15.0,night,9.121136119359766,medium
20.0,3.1,sunny,low,1,meal,motorcycle,0.0,no,metropolitian,35,0,10.0,night,20.96865387891973,very_long
